Oficina Registral,USO VEHICULO,CLASE AAP,SUB-CLASE,CARROCERIA,CATEGORIA,MARCA,MODELO,VERSION,ORIGEN,COMBUSTIBLE,FORMULA RODANTE,PBV,CILINDRADA,# ASIENTO,AÑO_MOD,ENERO,FEBRERO,total
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,ISUZU,NQR90L-MQ5VAYPEN,6TON,JAPAN,DIESEL,4X2,9500,5193,3,2021,24,13,37
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,JAC,HFC1040KN,D400 121 CHC 4.0T EIV,CHINA,DIESEL,4X2,6160,2746,3,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,JAC,HFC1040KRN,D400DC VIP CHC 4.0T CRDI DOB CAB E4,CHINA,DIESEL,4X2,6180,2771,6,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,JAC,HFC1055KN,SD400 VIP CHC 5.0T EIV,CHINA,DIESEL,4X2,7300,3800,3,2021,2,0,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,JAC,HFC1071KN,D700L VIP CHC 7.0T EIV,CHINA,DIESEL,4X2,9900,3760,3,2021,2,0,2
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 1016,ACCELO 1016/46,BRAZIL,DIESEL,4X2,10000,4800,2,2020,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 815,ACCELO 815/37,BRAZIL,DIESEL,4X2,6500,4800,3,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 815,ACCELO 815/37,BRAZIL,DIESEL,4X2,9100,4800,3,2021,3,0,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,MERCEDES BENZ,ACCELO 815,ACCELO 815/44,BRAZIL,DIESEL,4X2,9100,4800,3,2021,4,1,5
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,SINOTRUK,ZZ1168F3815D145,N.E.,CHINA,DIESEL,4X2,9650,2771,3,2018,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,UD,CRONER MKE,CRONER MKE,THAILAND,DIESEL,4X2,11700,5100,3,2021,12,3,15
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,VOLKSWAGEN,11.180 NEW DELIVERY E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,10700,3800,3,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,VOLKSWAGEN,9.170 NEW DELIVERY E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,8800,3800,3,2021,1,2,3
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,VOLKSWAGEN,11.180 NEW DELIVERY AUT E5,CHASIS CABINAD,BRAZIL,DIESEL,4X2,10700,3800,3,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N2,VOLKSWAGEN,9.170 NEW DELIVERY AUT E5,CHASIS CABINADO,BRAZIL,DIESEL,4X2,8800,3800,3,2021,1,0,1
LIMA,Vehiculos Motorizados para el Transportes de mercancias (Categoria N),CAMIONES Y TRACTO,CAMIONES,CHASIS CABINADO,N3,CAMC,HN1250X31E8M5J,CH375,CHINA,DIESEL,6X4,33500,9840,3,2019,0,1,1
